,Flight Record,Flight Date (Exact),Tail Number,Airframe,Fleet,Takeoff Airport Code,Landing Airport Code,P14: Event Record,P14: Event Type,P14: Severity,P14: False Positive,P14: Start of Event - 10 seconds Seconds (From Start of File),P14: End of Event + 10 seconds Seconds (From Start of File),P14: Data Dropouts (seconds),P14: Error b/w GMT and Recorded Time around event (%),P14: Estimated Nav Error at Start of Event (nm),P14: Standard Deviation of Sample Rate of GMT (Event Interval +/- 30 Seconds (Hz),P14: Flap Handle Position at Start of Event,P14: Speed Brake Handle Position at Start of Event (deg),P14: Flap Position at Start of Event (deg+=TED),P14: Duration of Event (Seconds),P14: Terrain Elevation at Start of Event (ft),P14: Uncertainty in Touchdown Position based on Recorded Position (ft),target
87,2950145,2020-09-03 08:45:22+00:00,VH-VZZ,737-800,QFA - 737-800 (1024 wps),YSCB,YPAD,41059959,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,1651.0,6296.75,0.0,-4.525469231516357e-05,0.013817780029783826,0.0,0.0,-1.2862682342529297,0.014252554725956273,4625.75,584.3175659179688,99.99999181704001,1
88,2950145,2020-09-03 08:45:22+00:00,VH-VZZ,737-800,QFA - 737-800 (1024 wps),YSCB,YPAD,41059963,GPWS: Don't Sink,Level 2,Bad Parameter: Bad Sensor on Airplane,5908.0,5995.0,0.0,0.0005548650568181819,0.022187478297471395,0.0,0.0,0.09192211180925369,0.014252554725956273,67.0,1222.1441650390625,99.99999181704001,1
90,2948891,2020-08-31 01:23:16+00:00,VH-VXM,737-800,QFA - 737-800 (1024 wps),YBAS,YPDN,41060561,Deep Touchdown,Level 2,Not a False Positive,7146.25,7166.25,2.0,-9.5367431640625e-05,0.06069361121047209,0.0,30.0,5.740663528442383,30.371152242024742,0.0,89.01466751098633,99.99999181704001,0
91,2948431,2020-08-29 22:35:19+00:00,VH-VXM,737-800,QFA - 737-800 (1024 wps),YPAD,YBAS,41060734,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,329.25,349.25,0.0,0.002765655517578125,0.0044844714314584855,0.0,5.0,0.1836477518081665,5.1087528950459244,0.0,15.85026478767395,99.99999181704001,0
93,2928843,2020-07-13 23:44:25+00:00,VH-VZM,737-800,QFA - 737-800 (1024 wps),YSSY,YBCS,41069035,Rotation Speed High,Level 2,Not a False Positive,489.0,509.0,0.0,-0.00152587890625,0.050393525883528884,0.0,5.0,-1.0102835893630981,4.96548369124129,0.0,2.9217233657836914,99.99999181704001,0
94,2947485,2020-08-27 03:41:14+00:00,VH-VZG,737-800,QFA - 737-800 (1024 wps),YPDN,YBBN,41061209,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,8634.0,12615.5,0.0,-3.364672340132304e-06,0.24807886385996658,0.0,0.0,-1.378301739692688,0.004750851441074062,3961.5,1150.2624389648438,99.99999181704001,1
95,2946463,2020-08-25 01:57:59+00:00,VH-XZL,737-800,QFA - 737-800 (1024 wps),YBRM,YPPH,41061494,Deep Touchdown,Level 2,Not a False Positive,9561.0,9581.0,0.0,-9.5367431640625e-05,0.04066608325653007,0.0,30.0,3.928011894226074,29.921904246012367,0.0,57.58266830444336,99.99999181704001,0
96,2944928,2020-08-23 00:25:46+00:00,VH-VZS,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41061828,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,571.75,591.75,2.0,-5.9604644775390625e-06,0.4175151761804552,0.0,1.0,-1.378301739692688,1.007913344945663,0.0,9.900856256484985,99.99999181704001,0
97,2945029,2020-08-23 07:03:34+00:00,VH-VZY,737-800,QFA - 737-800 (1024 wps),YPDN,YPAD,41061875,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,530.25,550.25,0.0,-9.5367431640625e-05,0.593816251230246,0.0,5.0,-1.1942540407180786,5.013735487654403,0.0,84.85103607177734,99.99999181704001,0
98,2944525,2020-08-21 09:33:59+00:00,VH-VYJ,737-800,QFA - 737-800 (1024 wps),YPAD,YPPH,41062037,Airborne Speed High,Level 2,Not a False Positive,379.0,399.0,0.0,0.00133514404296875,0.012587262728801958,0.0,5.0,-0.8263902068138123,5.227524009910789,0.0,15.848883628845215,99.99999181704001,0
99,2959466,2020-09-23 20:37:53+00:00,VH-VZI,737-800,QFA - 737-800 (1024 wps),YPAD,YBBN,41056816,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,493.25,513.25,2.0,-0.00152587890625,0.004244711943015752,0.0,1.0,-1.2862682342529297,1.0124205564841247,0.0,14.922022104263306,99.99999181704001,0
100,2958633,2020-09-21 23:47:12+00:00,VH-VYF,737-800,QFA - 737-800 (1024 wps),YBBN,YPAD,41057211,GPWS: Sink Rate,Level 2,Bad Parameter: Bad Sensor on Airplane,9663.0,9683.0,0.0,-9.5367431640625e-05,0.020759375056941594,0.0,30.0,4.109851360321045,30.019589742024742,0.0,18.06449317932129,99.99999181704001,1
102,2941277,2020-08-13 22:45:36+00:00,VH-VZS,737-800,QFA - 737-800 (1024 wps),YBBN,YPDN,41063379,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,731.25,751.25,0.0,-0.00152587890625,0.3475128938122354,0.0,5.0,-1.4703545570373535,5.132507118018898,0.0,23.918216705322266,99.99999181704001,0
103,2940224,2020-08-11 01:03:36+00:00,VH-VYI,737-800,QFA - 737-800 (1024 wps),YPAD,YBBN,41063832,Deep Touchdown,Level 2,Not a False Positive,7250.5,7270.5,0.0,-9.5367431640625e-05,0.05511189381644388,0.0,30.0,3.928011894226074,30.253964742024742,0.0,31.973685264587402,99.99999181704001,0
104,2914429,2020-05-26 08:22:08+00:00,VH-XZA,737-800,QFA - 737-800 (1024 wps),YSOL,YPPH,41074959,GPWS: Don't Sink,Level 2,Bad Parameter: Bad Sensor on Airplane,6085.0,6116.0,0.0,0.7639178792938931,0.037466321106304205,0.0,5.0,-0.18336987495422363,5.132507118018898,11.0,515.1051635742188,99.99999181704001,1
105,2940221,2020-08-11 00:45:23+00:00,VH-VZS,737-800,QFA - 737-800 (1024 wps),YBCS,YBBN,41063863,Deep Touchdown,Level 2,Not a False Positive,7032.25,7052.25,0.0,0.0004410743713378906,0.008713640802472791,0.0,30.0,7.40097188949585,30.136777242024742,0.0,19.696280002593994,99.99999181704001,0
107,2939903,2020-08-09 21:57:14+00:00,VH-VZJ,737-800,QFA - 737-800 (1024 wps),YPPH,YPAD,41064149,Rotation Speed High,Level 2,Not a False Positive,1153.5,1173.5,0.0,0.00133514404296875,0.03173155846462554,0.0,5.0,-1.1942540407180786,4.993988758808857,0.0,51.686079025268555,99.99999181704001,0
108,2936954,2020-08-02 08:10:48+00:00,VH-VXM,737-800,QFA - 737-800 (1024 wps),YBCS,YSSY,41065312,Thrust Reversers Delayed During Landing,Level 2,Not a False Positive,9398.0,9479.25,4.0,-0.00026308257004310347,0.06868024399480048,0.0,30.0,8.451677322387695,30.371152242024742,61.25,10.628342628479004,99.99999181704001,0
109,2909479,2020-05-05 10:34:58+00:00,VH-VZZ,737-800,QFA - 737-800 (1024 wps),YPKA,YPPH,41076354,Approach Speed High Below 50 ft AGL (Vref),Level 3,Not a False Positive,6397.0,6419.0,0.0,-0.0002126224705430328,0.011144841764213584,0.0,30.0,2.4705865383148193,30.136777242024742,2.0,58.098323822021484,99.99999181704001,0
110,2936277,2020-07-31 01:09:11+00:00,VH-VZI,737-800,QFA - 737-800 (1024 wps),YBBN,YPDN,41065697,Deep Touchdown,Level 2,Not a False Positive,14839.0,14859.0,0.0,-9.5367431640625e-05,0.03508005429507376,0.0,30.0,6.376542568206787,29.980497996012367,0.0,90.53668212890625,99.99999181704001,0
111,2935741,2020-07-30 00:32:49+00:00,VH-VZM,737-800,QFA - 737-800 (1024 wps),YBMA,YBBN,41065888,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,528.0,548.0,0.0,-9.5367431640625e-05,0.04048678809354244,0.0,5.0,-0.36699384450912476,4.96548369124129,0.0,1111.23583984375,99.99999181704001,0
112,2934633,2020-07-26 22:46:17+00:00,VH-VZW,737-800,QFA - 737-800 (1024 wps),YBBN,YPDN,41066687,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,704.75,724.75,0.0,-0.00152587890625,0.33858366119674876,0.0,5.0,-1.378301739692688,4.879968488538587,0.0,24.089799880981445,99.99999181704001,0
114,2931559,2020-07-19 12:00:14+00:00,VH-VZS,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41067782,Pitch Rate Low During Rotation,Level 2,Not a False Positive,773.75,797.75,2.0,0.0010582708543346775,0.02974002706778517,0.0,5.0,-1.4703545570373535,5.1087528950459244,4.0,5.975971341133118,99.99999181704001,0
115,2928829,2020-07-14 00:19:50+00:00,VH-VZG,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41068912,Airborne Speed High,Level 3,Not a False Positive,471.0,492.0,11.0,2.285665717006715e-05,0.012503769412514461,0.0,5.0,-1.2862682342529297,5.156261340991871,1.0,8.42180347442627,99.99999181704001,0
116,2928843,2020-07-13 23:44:25+00:00,VH-VZM,737-800,QFA - 737-800 (1024 wps),YSSY,YBCS,41069034,Climb Speed High,Level 2,Not a False Positive,504.0,527.0,0.0,-0.0009676305259146341,0.019713685377858402,0.0,5.0,-1.1022591590881348,4.96548369124129,3.0,0.5520030856132507,99.99999181704001,0
118,2928195,2020-07-12 03:15:57+00:00,VH-VZQ,737-800,QFA - 737-800 (1024 wps),YPPH,YSSY,41069435,Reverse Thrust Selected Prior to Touchdown,Level 2,Not a False Positive,14660.0,14680.0,2.0,-9.5367431640625e-05,0.02544661417350897,0.0,30.0,8.541680335998535,29.980497996012367,0.0,8.658600807189941,99.99999181704001,0
120,2926544,2020-07-06 09:34:22+00:00,VH-XZA,737-800,QFA - 737-800 (1024 wps),YBBN,YPPH,41070380,GPWS: Windshear Warning,Level 2,Bad Parameter: Cause Unknown,10952.0,18815.75,0.0,-2.634542139185371e-06,0.06530264149883952,0.0,0.0,-0.5506946444511414,0.01900340576429625,7843.75,286.74541015625,99.99999181704001,1
121,2922956,2020-06-26 04:10:00+00:00,VH-VYZ,737-800,QFA - 737-800 (1024 wps),YPDN,YPPH,41072078,High Speed Below 5000 ft AAL,Level 3,Not a False Positive,13119.0,13152.0,0.0,-0.0001491460585056391,0.17574789085575743,0.0,0.0,33.910057067871094,0.01900340576429625,13.0,987.4716186523438,99.99999181704001,0
122,2918815,2020-06-17 06:22:51+00:00,VH-XZI,737-800,QFA - 737-800 (1024 wps),YPPH,YSOL,41073172,Airborne Speed High,Level 2,Not a False Positive,1911.0,1931.0,4.0,-9.5367431640625e-05,0.025130989112472697,0.0,5.0,-1.8387593030929565,5.1087528950459244,0.0,51.14143371582031,99.99999181704001,0
123,2944069,2020-08-20 05:33:02+00:00,VH-VZS,737-800,QFA - 737-800 (1024 wps),YBBN,YBMK,41062239,Climb Speed High,Level 2,Not a False Positive,877.0,899.0,2.0,-0.0002126224705430328,0.2330005165450987,0.0,5.0,-1.378301739692688,5.1087528950459244,2.0,14.532058715820312,99.99999181704001,0
125,2917226,2020-06-09 00:09:05+00:00,VH-VYJ,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41074021,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,533.0,553.0,4.0,-5.9604644775390625e-06,0.015033843725623882,0.0,1.0,-0.7344724535942078,1.021435028467423,0.0,9.400911331176758,99.99999181704001,0
126,2914429,2020-05-26 08:22:08+00:00,VH-XZA,737-800,QFA - 737-800 (1024 wps),YSOL,YPPH,41074955,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,3999.0,6372.5,0.0,5.6445490164493635e-05,0.08854370730855007,0.0,0.0,-1.378301739692688,0.01900340576429625,2353.5,1214.56689453125,99.99999181704001,1
127,2909679,2020-05-06 03:14:46+00:00,VH-VZQ,737-800,QFA - 737-800 (1024 wps),YPPH,YPKA,41076302,Airborne Speed High,Level 3,Not a False Positive,682.0,702.0,2.0,-9.5367431640625e-05,0.018408215085650978,0.0,5.0,0.5503588318824768,5.0374897106273755,0.0,54.71213912963867,99.99999181704001,0
128,2909479,2020-05-05 10:34:58+00:00,VH-VZZ,737-800,QFA - 737-800 (1024 wps),YPKA,YPPH,41076351,GPWS: Glideslope,Level 2,Not a False Positive,6382.0,6404.0,0.0,-0.0002126224705430328,0.01570430011484356,0.0,30.0,2.4705865383148193,30.136777242024742,2.0,69.90148162841797,99.99999181704001,0
129,2909471,2020-05-05 08:25:57+00:00,VH-VZT,737-800,QFA - 737-800 (1024 wps),YSOL,YPPH,41076386,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,9570.0,9592.0,2.0,-0.0002126224705430328,0.013556032275764027,0.0,30.0,3.655111789703369,29.980497996012367,2.0,51.733154296875,99.99999181704001,0
130,2908125,2020-04-29 21:39:07+00:00,VH-VZT,737-800,QFA - 737-800 (1024 wps),YPPH,YCHK,41076724,High Vertical Acceleration at Landing,Level 2,Not a False Positive,6026.5,6052.5,0.0,-0.7933480398995536,0.05418985551917345,0.0,30.0,3.655111789703369,29.965849558512367,6.0,1452.4736938476562,99.99999181704001,0
132,2934675,2020-07-26 23:59:16+00:00,VH-VYE,737-800,QFA - 737-800 (1024 wps),YSSY,YBCS,41066540,GPWS: Glideslope,Level 2,Not a False Positive,11675.0,11696.0,0.0,-0.00015447947604597107,0.0655802714638574,0.0,30.0,3.928011894226074,30.371152242024742,1.0,-14.184968948364258,99.99999181704001,0
134,2898723,2020-03-30 00:02:15+00:00,VH-VZB,737-800,QFA - 737-800 (1024 wps),YPKG,YPPH,41080598,Climb Speed High,Level 2,Not a False Positive,457.0,488.0,2.0,-1.0055440072794907e-05,0.005369608525299236,0.0,1.0,-0.8263902068138123,1.007913344945663,11.0,1145.3653564453125,99.99999181704001,0
135,2898412,2020-03-28 22:14:58+00:00,VH-VZQ,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41080853,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,4843.0,4866.0,0.0,-0.0009676305259146341,0.01896996984658233,0.0,30.0,3.928011894226074,30.019589742024742,3.0,339.8086853027344,99.99999181704001,0
136,2897360,2020-03-27 02:13:53+00:00,VH-VZI,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41081561,Pitch Rate Low During Rotation,Level 2,Not a False Positive,352.75,376.75,0.0,0.00036608788274949597,0.02151179573544315,0.0,1.0,-1.1942540407180786,1.007913344945663,4.0,6.193197846412659,99.99999181704001,0
138,2883713,2020-03-10 23:24:41+00:00,VH-VXB,737-800,QFA - 737-800 (1024 wps),YBBN,YPPH,41094693,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,904.75,924.75,0.0,-0.00152587890625,0.003103966552328275,0.0,5.0,-1.378301739692688,5.132507118018898,0.0,9.306942224502563,99.99999181704001,0
139,2879595,2020-03-06 04:06:18+00:00,VH-VXG,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41099284,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,1554.0,1584.0,0.0,-0.0006455641526442308,0.0009584603935694931,0.0,0.0,-1.378301739692688,0.014252554725956273,10.0,1712.598388671875,99.99999181704001,1
140,2879595,2020-03-06 04:06:18+00:00,VH-VXG,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41099285,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,1677.0,1707.0,0.0,-0.0006455641526442308,0.004888515763069998,0.0,0.0,-1.378301739692688,0.014252554725956273,10.0,2065.288671875,99.99999181704001,1
141,2879595,2020-03-06 04:06:18+00:00,VH-VXG,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41099286,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,1798.0,1828.0,0.0,0.0006749079777644231,0.0031498222681998447,0.0,0.0,-1.4703545570373535,0.014252554725956273,10.0,2410.105078125,99.99999181704001,1
142,2879595,2020-03-06 04:06:18+00:00,VH-VXG,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41099287,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,1816.0,1941.0,0.0,0.0,0.005273398964725922,0.0,0.0,-1.378301739692688,0.014252554725956273,105.0,2664.69814453125,99.99999181704001,1
143,2879595,2020-03-06 04:06:18+00:00,VH-VXG,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41099288,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,3024.0,3054.0,0.0,-0.0006455641526442308,0.004877800717995332,0.0,0.0,-1.4703545570373535,0.014252554725956273,10.0,2282.152197265625,99.99999181704001,1
145,2883056,2020-03-10 02:34:50+00:00,VH-XZE,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41095689,Pitch Rate Low During Rotation,Level 2,Not a False Positive,352.5,376.5,0.0,0.00036608788274949597,0.011183041054102848,0.0,1.0,-1.0102835893630981,1.016927768022586,4.0,6.4873998165130615,99.99999181704001,0
146,2879480,2020-03-06 01:27:55+00:00,VH-VXG,737-800,QFA - 737-800 (1024 wps),YBCG,YSSY,41099466,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,780.0,816.0,0.0,9.817235610064339e-06,0.007480904636637406,0.0,0.0,-1.2862682342529297,0.014252554725956273,16.0,187.00787353515625,99.99999181704001,1
147,2879480,2020-03-06 01:27:55+00:00,VH-VXG,737-800,QFA - 737-800 (1024 wps),YBCG,YSSY,41099467,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,876.0,1046.0,0.0,-9.5367431640625e-05,0.006702373112818906,0.0,0.0,-1.2862682342529297,0.009501702882148124,150.0,269.02886962890625,99.99999181704001,1
148,2879480,2020-03-06 01:27:55+00:00,VH-VXG,737-800,QFA - 737-800 (1024 wps),YBCG,YSSY,41099468,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,1102.0,1252.0,0.0,-3.814697265625e-05,0.005903902634174048,0.0,0.0,-1.378301739692688,0.014252554725956273,130.0,269.02886962890625,99.99999181704001,1
149,2879480,2020-03-06 01:27:55+00:00,VH-VXG,737-800,QFA - 737-800 (1024 wps),YBCG,YSSY,41099469,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,1556.0,1586.0,0.0,-0.0003154461200420673,0.006655017034565966,0.0,0.0,-1.378301739692688,0.014252554725956273,10.0,1276.246728515625,99.99999181704001,1
150,2879480,2020-03-06 01:27:55+00:00,VH-VXG,737-800,QFA - 737-800 (1024 wps),YBCG,YSSY,41099470,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,1645.0,1758.0,0.0,5.372813050176056e-06,0.007131632001334716,0.0,0.0,-1.378301739692688,0.009501702882148124,93.0,3288.3857666015624,99.99999181704001,1
153,2918669,2020-06-17 00:36:38+00:00,VH-VZT,737-800,QFA - 737-800 (1024 wps),YPPH,YPKA,41073265,Rotation Speed High,Level 2,Not a False Positive,349.5,369.5,2.0,-5.9604644775390625e-06,0.028174540149975672,0.0,5.0,-1.1942540407180786,4.993988758808857,0.0,50.87504196166992,99.99999181704001,0
154,2881885,2020-03-09 00:48:58+00:00,VH-XZJ,737-800,QFA - 737-800 (1024 wps),YBBN,AYPY,41096773,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,1983.75,2003.75,4.0,8.344650268554688e-05,0.00535130094785284,0.0,5.0,-1.1022591590881348,5.0374897106273755,0.0,8.673193454742432,99.99999181704001,0
155,2917715,2020-06-12 00:40:29+00:00,VH-XZM,737-800,QFA - 737-800 (1024 wps),YPDN,YBAS,41073772,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,6305.0,6334.0,0.0,7.097111191860466e-05,0.09588224744138356,0.0,0.0,33.910057067871094,0.0,9.0,2401.692626953125,99.99999181704001,0
156,2881097,2020-03-08 03:48:03+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,41097512,Late Landing Flap Selection,Level 2,Not a False Positive,3592.0,3612.0,2.0,-9.5367431640625e-05,0.004305915415252161,0.0,30.0,-0.5506946444511414,17.460983276367188,0.0,547.615966796875,99.99999181704001,0
157,2881097,2020-03-08 03:48:03+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,41097524,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,278.0,298.0,2.0,-9.5367431640625e-05,0.031789360684488344,0.0,5.0,-1.4703545570373535,5.0374897106273755,0.0,8.976428985595703,99.99999181704001,0
158,2911470,2020-05-13 23:54:15+00:00,VH-VYJ,737-800,QFA - 737-800 (1024 wps),YCHK,YPPH,41075728,Climb Speed High,Level 2,Not a False Positive,468.0,489.0,0.0,0.0005548650568181819,0.05381674942996545,0.0,5.0,-0.8263902068138123,5.227524009910789,1.0,1445.4202880859375,99.99999181704001,0
159,2909679,2020-05-06 03:14:46+00:00,VH-VZQ,737-800,QFA - 737-800 (1024 wps),YPPH,YPKA,41076300,Climb Speed High,Level 2,Not a False Positive,689.0,712.0,2.0,-0.00026982005049542684,0.0041357829161962345,0.0,5.0,0.5503588318824768,5.0374897106273755,3.0,60.824947357177734,99.99999181704001,0
160,2880921,2020-03-07 23:01:29+00:00,VH-VZI,737-800,QFA - 737-800 (1024 wps),YSSY,NZWN,41097831,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,948.5,968.5,2.0,-0.00152587890625,0.008882416167284142,0.0,5.0,-1.2862682342529297,5.061244449099979,0.0,12.600182056427002,99.99999181704001,0
161,2880738,2020-03-07 08:05:33+00:00,VH-VYE,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,41098036,Rotation Speed High,Level 2,Not a False Positive,496.25,516.25,2.0,-0.0008106231689453125,0.011009246560309001,0.0,5.0,-1.1022591590881348,5.132507118018898,0.0,12.256105899810791,99.99999181704001,0
162,2880702,2020-03-07 06:06:25+00:00,VH-VXP,737-800,QFA - 737-800 (1024 wps),YBCG,YMML,41098161,Rotation Speed High,Level 2,Not a False Positive,451.0,471.0,0.0,-9.5367431640625e-05,0.020174279376748136,0.0,5.0,-0.8263902068138123,5.156261340991871,0.0,9.978384017944336,99.99999181704001,0
163,2880556,2020-03-07 02:15:24+00:00,VH-VZL,737-800,QFA - 737-800 (1024 wps),YBBN,YMML,41098435,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,473.0,493.0,0.0,-9.5367431640625e-05,0.003675822146345497,0.0,5.0,-1.2862682342529297,5.013735487654403,0.0,9.097429275512695,99.99999181704001,0
164,2880421,2020-03-07 00:07:12+00:00,VH-XZO,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41098559,Deep Touchdown,Level 2,Not a False Positive,4556.5,4576.5,0.0,8.344650268554688e-05,0.004071769988131745,0.0,30.0,7.9112749099731445,29.951201121012367,0.0,399.02685546875,99.99999181704001,0
165,2880065,2020-03-06 20:09:05+00:00,VH-XZH,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41098782,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,2845.0,4640.25,0.0,0.00016786479459339137,0.002856764420354192,0.0,0.0,-1.8387593030929565,0.01900340576429625,1775.25,3967.84765625,99.99999181704001,1
166,2877268,2020-03-04 02:09:54+00:00,VH-VYG,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41101492,Late Landing Flap Selection,Level 2,Bad Parameter: Bad Sensor on Airplane,4462.0,4482.0,4.0,-9.5367431640625e-05,0.005438787704860216,0.0,30.0,3.928011894226074,17.636764526367188,0.0,0.0,99.99999181704001,1
168,2879810,2020-03-06 08:15:30+00:00,VH-VYG,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41098978,Late Landing Flap Selection,Level 2,Bad Parameter: Bad Sensor on Airplane,4258.0,4278.0,4.0,0.00133514404296875,0.016637976414998958,0.0,30.0,3.928011894226074,16.406295776367188,0.0,0.0,99.99999181704001,1
